gameId,title,genres,platform,releaseYear,image,developer,rating,totalReviews,installs,source
mob_337,Guns of Boom - Online Shooter,Action,mobile,2018.0,https://play-lh.googleusercontent.com/0Rqh-hgkf10RQ_EjDy8U0oEFZxDO3ouKoIrgVRAWHZlbX_bHWkhxcazeuYI8wJxHBg,Game Insight,4.6,1226514,10000000,googleplay
mob_338,Throne Rush,Strategy,mobile,,https://play-lh.googleusercontent.com/YK3b2agrGbr1NevQ43rADbXcpiHQSM58F9nZy7IKoeFdHK9gypUdp9o7IYUvQZc-Cg,Games Extras,4.0,1225321,10.0,googleplay
mob_339,Run Race 3D,Sports,mobile,,https://play-lh.googleusercontent.com/sDw8vTbW0YtJTL_GWF-xElOYxy58QVAZXHKi8UtP0AIj4NyD_4ekNIIF1nnZKVUn1bQ,CASUAL AZUR GAMES,4.0,1223330,100.0,googleplay
mob_340,Gacha Club,Casual,mobile,,https://play-lh.googleusercontent.com/6s7vKMtSIakLnaegLtD-ppJszzl_hkt1swFIU8C6a_uag_DA7FBx-OBpbBqCKNBlweg,Lunime,4.0,1222505,10.0,googleplay
mob_341,Drift هجولة,Racing,mobile,,https://play-lh.googleusercontent.com/cGLikyROy2qfX6y3LSC9sEnZV5rvcSp60uPMTrkamj-T51DKOQasypfadk3X7y69qQ,RABABA Games,4.0,1219865,10.0,googleplay
mob_342,Bus Simulator : Ultimate,Simulation,mobile,,https://play-lh.googleusercontent.com/vs4nOeJ_kPDLImyOuf07ZOmZv0_6zRjY7uBStFCQpPLFYl40Bk7OrsTAqK9RQZd8doQ,Zuuks Games,4.0,1218642,50.0,googleplay
mob_343,Angry Birds Star Wars,Arcade,mobile,2018.0,https://play-lh.googleusercontent.com/AijtYd3ELvSg4ItDkO4NmG-F0PL5qE8AxgNqB-OflSakAiM9ulL5K9k0IOqB16TFJw,Rovio Entertainment Oy,4.3,1218055,100000000,googleplay
mob_344,Diamond Digger Saga,Casual,mobile,,https://play-lh.googleusercontent.com/FeffX8QAy1rJaptbBo60XcBELgNqSyuskVV7yuPoKtdBPT7Zk8ZualiqCKG6caQK6tpW,King,4.0,1218003,10.0,googleplay
mob_345,Hooked Inc: Fisher Tycoon,Simulation,mobile,,https://play-lh.googleusercontent.com/U9xjeGo8Dg5YfXdnKAPdsBy0lbF704CtrwvDIm66WX-D-AyvshdtlTI0aqUSfUOTlzNP,Lion Studios,4.0,1216891,10.0,googleplay
mob_346,DRAGON BALL LEGENDS,Action,mobile,,https://play-lh.googleusercontent.com/h6dF0CjkpaHkV89xzUX1j8h3MfgcXb2uNLM5XzlC7y_b4iXsnKBZYvTV4khEFIBiBn8fLLzqtJou9YGspUNFlEY,Bandai Namco Entertainment Inc.,4.35,1216126,"50,000,000+",googleplay
mob_347,Skater Boy,Arcade,mobile,,https://play-lh.googleusercontent.com/PZOqBEtIuQXwA0bbn8ELmTkFANP7cyJSac_9ZG7SgIys-SpSJZvz-3jw6_pLXEGNvsg,Neworld Games,4.0,1215112,100.0,googleplay
mob_348,Vegas Crime Simulator,Simulation,mobile,,https://play-lh.googleusercontent.com/0Bk7jyKPyzOuoev277cGCYKbfZ15b12HEj3VfQNKtKqv_q7qfvu4x3ZNvtmQJCp3GQ,Naxeex Action & RPG Games,4.0,1210916,100.0,googleplay
mob_349,Manor Cafe,Puzzle,mobile,,https://play-lh.googleusercontent.com/y6KGlI4suAxJwzujqZuSc5pjl00cUOkim2HqIZmUKi5hiPk0ykT8VkU8fC_pX3ItM0o,GAMEGOS,4.0,1210485,10.0,googleplay
mob_350,Ant Smasher,Arcade,mobile,,https://play-lh.googleusercontent.com/U9yv0lxYLCP5JCMBBhknMGf6yWz_3GAKHr2ifLaSoUZkP6aYoPNtrIGISPbnAhheHOvu,KN Studios,4.0,1205884,100.0,googleplay
mob_351,LINE：ディズニー ツムツム,Puzzle,mobile,,https://play-lh.googleusercontent.com/hZj1FXDsnpScwJQXBjWS8X2-w64G8JhS0Z6TmUce69yq_gvAtk5bxc1RtExaBjk-OihfCRa_MMwZI0-dRGgGug,LINE (LY Corporation),3.0,1198499,10.0,googleplay
mob_352,Modern Sniper,Action,mobile,,https://play-lh.googleusercontent.com/A68VT_zLg4WspOFLDylbv4SvfoBCkPFBqnttuKGUC-jPQh4pUSwrzRAtISDDRE7iC8E,Candy Mobile,4.0,1196490,50.0,googleplay
mob_353,MovieStarPlanet,Role Playing,mobile,,https://play-lh.googleusercontent.com/JJjdPE75c83RYlaMr3HIk7ghmqKo-TFeRp2gy5fDWeDAGUtlPzDrAvS1NVIHjnPpQGw,MovieStarPlanet ApS,3.0,1193550,10.0,googleplay
mob_354,Partymasters - Fun Idle Game,Arcade,mobile,,https://play-lh.googleusercontent.com/5T_WfdN51tTqcm6ju1fa06qe8MtHlSb8-rzQftxW_cuFYO8ei0aTU4haItNUYV3sCg,CASUAL AZUR GAMES,4.0,1188910,50.0,googleplay
mob_355,Ant Smasher by Best Cool & Fun Games,Arcade,mobile,2018.0,https://play-lh.googleusercontent.com/U9yv0lxYLCP5JCMBBhknMGf6yWz_3GAKHr2ifLaSoUZkP6aYoPNtrIGISPbnAhheHOvu,KN Studios,4.2,1185148,100000000,googleplay
mob_356,Logo Quiz,Trivia,mobile,,https://play-lh.googleusercontent.com/WrU0iZY3NuMNototv86fzDvXXYpbPxHquNpn7qdZfXPA20AOxWgvDAfglSt3paJM_J0,bubble quiz games,4.0,1183690,50.0,googleplay
mob_357,4 Pics 1 Word,Word,mobile,,https://play-lh.googleusercontent.com/kEeTu6YanMhv1eaCEKddk75jRFtclLrPeeDZ4G0UnpOxkcuspVs_2WXVxCwpVgPulf-O,Lotum GmbH,4.0,1179329,50.0,googleplay
mob_358,Real Cricket™ 20,Sports,mobile,,https://play-lh.googleusercontent.com/0THEI8zLKM-rxY6IxE-1z59ChVuWaZrSecWs-wpdXcWSgXqewrL9H1s-ONRxnWbxBQ,Nautilus Mobile,3.95,1173980,"50,000,000+",googleplay
mob_359,3D Bowling,Sports,mobile,,https://play-lh.googleusercontent.com/vLASBTlv9sSyNSc-N2gDXAoGC05Hp7bjWmmOxxA-FgrrqUASr-b2YZThoO6ldy_T_OI,Italic Games,4.0,1171064,100.0,googleplay
mob_360,Nebulous.io,Action,mobile,,https://play-lh.googleusercontent.com/DX3MJXSxcDpU2iGxmK5PSbEKMbUcKWg_oRpM77mg8UeQu-wK4ZvldgDcZXOZ79vUsNxy,"Simplicial Software, LLC",4.0,1166709,50.0,googleplay
mob_361,Benji Bananas,Adventure,mobile,,https://play-lh.googleusercontent.com/efIrm9XUwhsEVQQfk5qS2s2vck99i8XQBi6nNjcdFp5N3JTIfUaZUkZGWDcidl5T-4dR,Animoca Brands,4.0,1164984,50.0,googleplay
mob_362,War Machines: Tank Battle - Army & Military Games,Action,mobile,,https://play-lh.googleusercontent.com/Ssl7ING8dUU-MTci8iAbpeb0MnlE3ap1Iz10czcl6N9b0V67CHcxXHmbhraEVsULlwE,Wildlife Studios,4.0,1161701,100.0,googleplay
mob_363,House Flipper: Home Design & Simulator Games,Simulation,mobile,,https://play-lh.googleusercontent.com/rwjr3-VaimKfX7UOIyB5gTm2bt9WxfOFNgzBLOHAytg9DXly0FjVZrbNInlUQMEue2MgYz-X6LYBc6yL68wwn1U,PlayWay SA,4.0,1160646,10.0,googleplay
mob_364,Bubble Shooter: Panda Pop!,Puzzle,mobile,,https://play-lh.googleusercontent.com/zFJ5I5ux1MhvpNRZ99oSgkvB5E3V84h5sQHIJnwJDw1hr0-gmN6dPLXlXEsMxaal0Lg,"Jam City, Inc.",4.0,1160505,50.0,googleplay
mob_365,Merge Dragons!,Puzzle,mobile,,https://play-lh.googleusercontent.com/-snOR_8ejpEpq7RvGMcQkanjife1GB7HuRDyuX0qHnn35Z6wY98ZN1n8iELJdGH8c5fD,Gram Games Limited,4.47,1160229,"50,000,000+",googleplay
mob_366,Tap Tap Dash,Arcade,mobile,,https://play-lh.googleusercontent.com/XgHTdJDAVhCxxUOG6v8L0zfJD1_Pf3BjVfXBjmh4qpKIc-jcjvx4LxKUhn2X689ivzI,JOX Development LLC,4.0,1153022,50.0,googleplay
mob_367,101-in-1 Games,Arcade,mobile,,https://play-lh.googleusercontent.com/6zzYXT5z8yaDmAfpVnIN3NoSOn9NwmsPpNRNDmsGzdWSP6waqoUZtql2gzTmAb6J8TKEFEyT60g8BvUyhf3waQ,"LittleBigPlay - Word, Educational & Puzzle Games",4.0,1136712,10.0,googleplay
mob_368,Farm Heroes Super Saga,Casual,mobile,,https://play-lh.googleusercontent.com/LSDsAC4xfi1MiBzpVEc3ei4TuGG-s7WXfqcgEPSA2Ec9qANuxr6mgXjFEXDK6xWOSZ0,King,4.64,1135695,"50,000,000+",googleplay
mob_369,Sea Battle 2,Action,mobile,,https://play-lh.googleusercontent.com/KYg2rAhfcUCUaPoDT5PpANDPl-U1yEtf9_HsjDP4LjquaTLCdMto7GPP-_VAPdVa2g,Byril,4.0,1134127,10.0,googleplay
mob_370,Doodle Jump,Arcade,mobile,,https://play-lh.googleusercontent.com/aHnvdFTx0LVyfVHQLX51VcWBYkSVGvggr4FvIiP-iwBu4pKBiOQA1OnRi_nyFdCWqlU8,Lima Sky LLC,4.0,1132730,50.0,googleplay
mob_371,My Talking Hank,Casual,mobile,,https://play-lh.googleusercontent.com/BNFM2OG1bfNW6bAmF8mIMPocNUsj0bqiFW-ccrsIsZHDvdxeEoDb88wElvujDcR6QTXl,Outfit7 Limited,4.0,1131205,100.0,googleplay
mob_372,Magic Rush: Heroes,Role Playing,mobile,,https://play-lh.googleusercontent.com/JT7_vY__0Zmf3abtA6sKoNIi_J8NO0utY-VGgoN0coJOPQGLEd2xRlm6WLh6OpyraQM,Elex,4.03,1130195,"10,000,000+",googleplay
mob_373,FRAG Pro Shooter,Action,mobile,,https://play-lh.googleusercontent.com/W5oPv_F0Z-wAwZdbxQEBjNduvGjq8rDgdZ58bC7QpKX2fhvdUrQaZSCRLPCO1PiYW7g,Oh BiBi,4.0,1129645,50.0,googleplay
mob_374,Pixel Art: Color by Number Game,Puzzle,mobile,2018.0,https://play-lh.googleusercontent.com/6uxzOzSLRNbcY7fe0k8F4UcP9Z-Km3mcC7GwKxchM41UjJwv85TK4IVL4cOtAtHHddG_t6tdTx_vhFFWsJ2hDw,Easybrain,4.7,1125017,10000000,googleplay
mob_375,Live Hold’em Pro Poker - Free Casino Games,Card,mobile,,https://play-lh.googleusercontent.com/eYf4e1BsH7q1myo1xc8Q417q_5hnJMkfk9HQjalG-8TdH4kIVF5fLHkMrzYhzWZUzg,GameDesire,4.0,1120832,10.0,googleplay
mob_376,Trials Frontier,Racing,mobile,,https://play-lh.googleusercontent.com/7cIIPlWm4m7AGqVpEsIfyL-HW4cQla4ucXnfalMft1TMIYQIlf2vqgmthlZgbNAQoaQ,Roblox Corporation,4.0,1119800,10.0,googleplay
mob_377,Rolling Sky,Board,mobile,2018.0,https://play-lh.googleusercontent.com/3cGdGY0-rmpsk_bW80gjzYzZpgAWsH6mDPGHkc3DwPCrP2P6FcKTcGFZ9yoMzQLlwxM,Dream Playz,4.5,1117212,50000000,googleplay
mob_378,Tom Loves Angela,Entertainment,mobile,2018.0,https://play-lh.googleusercontent.com/yuivsShZkyfg0ITz9azBh-ZU6p-XtbWRpJ1qA_3nEPtZcvrBMrmufyJROLtK-2X9nBg_iDA_IwIHTn3Mw1V2y0A,Outfit7 Limited,4.1,1111915,100000000,googleplay
mob_379,Cut the Rope: Time Travel,Puzzle,mobile,,https://play-lh.googleusercontent.com/cOeXa7SPn_mFnsUwlxrgNGTvEbO2-vfk4QCRgtjq9DX8VbYG9mnELwsAo5ACOd7ywpIi,ZeptoLab,4.56,1110248,"50,000,000+",googleplay
mob_380,Bike Racing 3D,Racing,mobile,,https://play-lh.googleusercontent.com/pM1IOwE7j21qBgbWwN1ygbq9z7kgYG34dw00efDaF6MfS_x3DhocwBoBzYzhODAd3EU,Words Mobile,4.0,1109569,100.0,googleplay
mob_381,Cookie Jam™ Match 3 Games | Connect 3 or More,Puzzle,mobile,,https://play-lh.googleusercontent.com/EzJQJegwDSkH7vS_luJJEPaRjlmCAdqJxkV29kagaGNvJ2IlT7tamusTxWn7D-3ldiA,"Jam City, Inc.",4.0,1104361,50.0,googleplay
mob_382,Hole.io,Arcade,mobile,,https://play-lh.googleusercontent.com/VmbS-Smui9i1h9mxAVxnehbLI4HP4g-wsdWeJ2k9MbOTFK5wsiZifDkxdkm4f4wEIsE,VOODOO,4.0,1102273,100.0,googleplay
mob_383,CarX Drift Racing,Racing,mobile,,https://play-lh.googleusercontent.com/KJ8_UwiIpZ8gbrs2RNXOHy61x-KJqlK8cwYyiJWaw2KFJWbQMimBwyYjwxS6ishBejg,CarX Technologies,4.0,1100694,10.0,googleplay
mob_384,Papa Pear Saga,Casual,mobile,,https://play-lh.googleusercontent.com/LSDsAC4xfi1MiBzpVEc3ei4TuGG-s7WXfqcgEPSA2Ec9qANuxr6mgXjFEXDK6xWOSZ0,King,4.0,1099997,50.0,googleplay
mob_385,Who is? Brain Teaser & Tricky Riddles,Trivia,mobile,,https://play-lh.googleusercontent.com/AjglXdfMwcUMN7-H_mD8vnVJMchmFNE6mVB4Br8nmKOJjUvxh9e0a2DGaTfMtF6g098,Unico Studio,4.0,1098826,10.0,googleplay
mob_386,KIM KARDASHIAN: HOLLYWOOD,Adventure,mobile,,https://play-lh.googleusercontent.com/lRbGlBxqe_YoY_wbrm6gIO8LyYiiZNkvpqcsa97h486GDt-Fr55a6BdxuGLLXbHtWc8,SoftYoi,4.0,1096282,10.0,googleplay
mob_387,Tennis Clash: 1v1 Free Online Sports Game,Sports,mobile,,https://play-lh.googleusercontent.com/5ojJead845BdffIDWN0gOYHGihG0rtaFA1FboQz-olyrLM2aflslo8cgabgxHgiCTQ,Wildlife Studios,4.0,1090511,10.0,googleplay
mob_388,Zombie Roadkill 3D,Arcade,mobile,,https://play-lh.googleusercontent.com/fQWSFw1BOjiks2DtQg2C4xrudbbYmKDGszqAnTXtqP2vmQZQ_t-5qtFWrDaH-FoaIZU,Italic Games,4.0,1089029,50.0,googleplay
mob_389,Rider,Arcade,mobile,,https://play-lh.googleusercontent.com/14CD6_Ip-BgdJ9DDN9tX7qpSyX9hYeax8T5rd8gMHqKJ6jvkp6XRIBWR5tEEkB0hVw,Ketchapp,4.0,1082604,50.0,googleplay
mob_390,Lep's World 2,Arcade,mobile,,https://play-lh.googleusercontent.com/MAtrWn_zFJUo_fMAGUp4Um7U063w6dlBKnP6LHIlyNgGNA9Fh3T5evGyIqFWbpbi0CFF,nerByte GmbH,4.0,1079670,100.0,googleplay
mob_391,Lep's World,Arcade,mobile,,https://play-lh.googleusercontent.com/GuMGB18aJluy8_1Yt-CjEGnvzBI7zNmXgNZpVsYYLnQCaEhYQJaNSdMT4mSSmTfLeLc,nerByte GmbH,4.0,1079537,100.0,googleplay
mob_392,PUBG MOBILE,Action,mobile,,https://play-lh.googleusercontent.com/zCSGnBtZk0Lmp1BAbyaZfLktDzHmC6oke67qzz3G1lBegAF2asyt5KzXOJ2PVdHDYkU,Level Infinite,4.33,1073769,"1,000,000,000+",googleplay
mob_393,Rope Hero: Vice Town,Action,mobile,,https://play-lh.googleusercontent.com/IH9MyT1piHbTEG6IBsFQOMf4Jrob1hwplWDyuaWM_MqnnOgeCN0sAFf1_If6fivdubk,Naxeex Action & RPG Games,4.0,1070197,100.0,googleplay
mob_394,Pyramid Solitaire Saga,Card,mobile,,https://play-lh.googleusercontent.com/4elil-r9OXNykvReID6vZvJtfubN4oROW7PMYlwmixFXPY26NhWcDS6_xPHTtl_NpRo,King,4.0,1069313,10.0,googleplay
mob_395,Angry Birds Friends,Arcade,mobile,,https://play-lh.googleusercontent.com/ek6mWT_YIiF2oU6AKxxLWiEuwWjuE8udGy6t_HxlMih4wnnRPgPlrO0PQrbmXgvBDWgE,Rovio Entertainment Oy,4.43,1066764,"100,000,000+",googleplay
mob_396,DRAGON BALL Z DOKKAN BATTLE,Action,mobile,,https://play-lh.googleusercontent.com/Q17xFhLGPTxvlnX9vAk7aKF79AxvYNs-Ug9t-WLuISdfHkdFDEUdM5q22ShQAvvUXOYlpgkbPC0MaQXbiNtT,Bandai Namco Entertainment Inc.,4.57,1066554,"50,000,000+",googleplay
mob_397,Lily’s Garden,Puzzle,mobile,,https://play-lh.googleusercontent.com/VIdoSvNMeJvgBXFV2otVVPrHq9dOaClhr9YJpmV-fxUED7pVUmTNfLyDHy5Q9MwLXj0t,Tactile Games,4.0,1065264,10.0,googleplay
mob_398,"Egg, Inc.",Simulation,mobile,,https://play-lh.googleusercontent.com/0KE05HHf3pbxvRkyDX18D0-btWTP2C6zhbYYdSVVjZh93rm78UNpEpGTR69DGM74YF35,Auxbrain Inc,4.0,1055152,10.0,googleplay
mob_399,Design Home: House Renovation,Simulation,mobile,,https://play-lh.googleusercontent.com/bgLDbrd8N6-TdrDiAmeAHURhbNuFu4_kRK-jFpLOzCgg94bgTVMT2_X_TSlYqg-MLQ,Crowdstar Inc,4.0,1053098,50.0,googleplay
mob_400,Geometry Dash World,Arcade,mobile,,https://play-lh.googleusercontent.com/eu0Lv1QtDbCdVvuphJh84zxKNURIEcXjmZPhAv4NM4Xacfjum9TspfYkzRcBKv4zpDk,RobTop Games,4.47,1042160,"100,000,000+",googleplay
mob_401,Five Nights at Freddy's 3 Demo,Action,mobile,2015.0,https://play-lh.googleusercontent.com/A9kng-j9BLaA2dhRGsPExmjy9E4vfG-GHefvmyywT0J67ZEPGONIsFYlIokL5EUNfiHF,Clickteam USA LLC,4.5,1041836,10000000,googleplay
mob_402,Rail Rush,Arcade,mobile,,https://play-lh.googleusercontent.com/6N1mdgh-9Fj_rt5W4vr2MrDzvK8aSfEtnnno5uTRDvL7sBafZVn9Mct4mNyv9G3a9I8,Miniclip.com,4.61,1040051,"100,000,000+",googleplay
mob_403,Jigsaw Puzzles - Puzzle Games,Puzzle,mobile,,https://play-lh.googleusercontent.com/xSDRgG-J5vJzxHtJEne7HsZFajrAbASafMMhzB_FUYsMYG2vaCvrlnbEAUaU2jG2HpeSEZwwOKAdufZ95jYtTg,Easybrain,4.0,1039836,10.0,googleplay
mob_404,PES CLUB MANAGER,Sports,mobile,,https://play-lh.googleusercontent.com/qCheQcivZ4C4Hxdfc2FvMUQ9Yg8_M4ltWBFGX4LER1ImQd3c_Itq48OchBUZeghd2q7Ja_98igUXtSpRp6t6iA,SEGA CORPORATION,4.0,1028795,10.0,googleplay
mob_405,Deer Hunter 2018,Action,mobile,,https://play-lh.googleusercontent.com/ZhDuCIMFqf0WWHxNns-z1gXL5NLVDZq-vbN5fqFpXZ15yvAjb01zZ_BQSi3iYIYPl1E,Game-Fair Studio,4.0,1023162,50.0,googleplay
mob_406,Growtopia,Adventure,mobile,,https://play-lh.googleusercontent.com/rS9AAv7wqAZ6yrZ1jMhuS6Vfra4ckMQeeoR_aetBkPQ2x8ThTzdqrNTraWBibIZkaskl7APo6aAwxdngNWOxNQ,Ubisoft Entertainment,3.0,1014301,10.0,googleplay
mob_407,Shooting World - Gun Fire,Sports,mobile,,https://play-lh.googleusercontent.com/2c5rympOps_922uQsFMKWr98RNDXRrpNUs-4h9pdeed_wkj8SNi9IfBsYzut7Z9Uy_n5,Gun Fire Studio,4.0,1013587,50.0,googleplay
mob_408,My Boo: Your Virtual Pet Game To Care and Play,Casual,mobile,,https://play-lh.googleusercontent.com/Q5FwKun_xDIRWUXlwldoTUZEz0FlRZBw-96cI-QrQPy2-uyXEQgQ5_pwgFz_0zfmcws,Tapps Games,4.0,1009374,10.0,googleplay
mob_409,Family Guy The Quest for Stuff,Adventure,mobile,,https://play-lh.googleusercontent.com/aTTVA77bs4tVS1UvnsmD_T0w-rdZef7UmjpIsg-8RVDOVl_EVEHjmkn6qN7C0teRS3o,"Jam City, Inc.",3.65,1008075,"10,000,000+",googleplay
mob_410,Lucky Day - Win Real Rewards,Casino,mobile,,https://play-lh.googleusercontent.com/GFibjMcswNLrutwLFHN40gJokQpvz2-YAYjzLYRy09xh8xeVn0Npptv6HsXvZEfyG-bw,Rewardify,3.0,1006982,10.0,googleplay
mob_411,Bid Wars 2: Pawn Shop - Storage Auction Simulator,Strategy,mobile,,https://play-lh.googleusercontent.com/NJsfTLl3zPgNQKF2FxZu7a-XjREnxsDI2gHTeixHaHiI9fL9SBLOsRLE1CEidyeYhruk,By Aliens L.L.C-F.Z,4.0,1006180,10.0,googleplay
mob_412,The Sims™ FreePlay,Simulation,mobile,,https://play-lh.googleusercontent.com/BrqR5-Q5N8FnprzXVJF4SpZX3ldDvJRQhtc4-s3K4kZtwdF5WgTc8rWwP1jtT7p3g-7mc5U1YtPlI_cJ6tzKBA,ELECTRONIC ARTS,4.39,1004304,"10,000,000+",googleplay
mob_413,Block City Wars: Pixel Shooter with Battle Royale,Simulation,mobile,,https://play-lh.googleusercontent.com/ZGQz-omiVw2vjvd8YdqfoNdoZDxvzt4mDgxGolDMq9lDl1DE83j1FYwzbvfkDYiKeSGO,Kadexo Limited,4.0,999846,10.0,googleplay
mob_414,Indy Cat for VK,Puzzle,mobile,,https://play-lh.googleusercontent.com/VZsXUueiy2k7vskV46dzV5kGdlthSwCJ79TCWh_1RZy6_hiNS3ctOPBQzDZpj1NpyCg,PLAYFLOCK LLC,4.0,998983,5.0,googleplay
mob_415,FRONTLINE COMMANDO 2,Action,mobile,,https://play-lh.googleusercontent.com/HS6mA6QKWFjoFdykn98eRIKLXBEhIgQe-vSYKZbpeqw1AstB90t67iBzqvvKZmCmN2gl,WedevSystem,4.0,998677,10.0,googleplay
mob_416,애니팡2,Puzzle,mobile,,https://play-lh.googleusercontent.com/QNLQUnotfWBS1aUULAWsoOv_cRz2fhwBfDvuGCy_tLQDj4gnn0bDMLHfaOajPRwNmVUL,ustwo games,3.0,997666,10.0,googleplay
mob_417,Real Gangster Crime,Action,mobile,,https://play-lh.googleusercontent.com/bzNJRFhrv3JIaqXit-rhHzIv3SNdgbD-wUMnN32ngwpHXp2fCZYLA41QfSxK0h85zw,Naxeex Action & RPG Games,4.0,996586,100.0,googleplay
mob_418,Rise of Empires: Ice and Fire,Strategy,mobile,,https://play-lh.googleusercontent.com/32CRjwl_Awbx2OD8_I7-Ew-BVMj_AB-M9YigKvX78Q480mVW9YEhc3GZ5GFU_v9JYg,Long Tech Network Limited,4.0,993926,10.0,googleplay
mob_419,Battlelands Royale,Action,mobile,,https://play-lh.googleusercontent.com/-y2rOhIaztp3YNBUILCkB5s3h84hzrjqq3DmWkOFiWdLpNBVtNnunjhEzDuSJAYoKg,Evkar games,4.0,992742,10.0,googleplay
mob_420,Zombie Catchers,Action,mobile,2018.0,https://play-lh.googleusercontent.com/voHkJov0A6_3rSeZqX1D85KtKQ8pbyInBfsTq5VCUbBok_asWHn1bszJXLg0WYd3dj0Y,Deca Games,4.7,990491,10000000,googleplay
mob_421,Mafia City,Strategy,mobile,,https://play-lh.googleusercontent.com/qngih5GqkoZgjQ6u9ETXhcIgdFg3FFvBaR6Ni7l8hSzSoRuugPdMIrYkgxdMg_-8pCU,Phantix Games,4.0,990104,50.0,googleplay
mob_422,Word Connect,Word,mobile,,https://play-lh.googleusercontent.com/9w88j_GlTxT9MRScCZ2q07CXA_LcAx_3oVSkA_8XXhk7hag40NTk_q10jmmOcvb0sw,ZenLife Games Ltd,4.79,989128,"50,000,000+",googleplay
mob_423,Lep's World 3,Arcade,mobile,,https://play-lh.googleusercontent.com/lq64dDZVzwALL070phxk32n8l7gvDfLZWBt5_Iq85GgxAmNZQfroGuw7w2WCXI3Lo1o,nerByte GmbH,4.0,988381,50.0,googleplay
mob_424,Forge of Empires: Build your City,Strategy,mobile,,https://play-lh.googleusercontent.com/doDGRUISko_wbcQDEYWb6Geto_pu5qfy5zqgjL6FHAIupnhyjoi-_CUQ1W2biZbtIwk,InnoGames GmbH,4.0,981368,10.0,googleplay
mob_425,Puppy Town - Merge & Win,Casual,mobile,,https://play-lh.googleusercontent.com/mVvFBQ-FoPbGeQplkaKl9POImnjUe32Dwo6Y59Q4Z1eqbHeHpVf0GqcUdGI7KB6vppo,Zepni Ltd.,4.0,978460,50.0,googleplay
mob_426,Paradise Island,Simulation,mobile,,https://play-lh.googleusercontent.com/Lw96zf54x7R6Qt1Mpxsk5nNbFJjm8QrDSedQlBXcsUmR4T0K4CHvrjiAxSPZoE05FQ,Game Insight Classics,4.0,976872,10.0,googleplay
mob_427,Can You Escape,Puzzle,mobile,,https://play-lh.googleusercontent.com/nVA2mZSZgsyeOo_W5rALmgZbZ7zAqbiNuLrP_8ey927ntcbb5AZtHgBG9AUZ1UFdGA,MobiGrow,4.0,975608,10.0,googleplay
mob_428,Talking Tom Hero Dash - Run Game,Action,mobile,,https://play-lh.googleusercontent.com/VlaJtKyFJsTTaVMK2N1QN_mKGndN7Erv2QoTq-qayeKZ1XxZNk_Xyrv2XirSNKFrkaeNBuM75rEi5yEXrCc2,Outfit7 Limited,4.0,974789,100.0,googleplay
mob_429,Wordscapes,Word,mobile,,https://play-lh.googleusercontent.com/enG5xeJViKn9uyCxgsQyhZQA0yHDPs4cT4Y63FdzWs5bl9VUXWvDY7iV32aKcJdH6Js,PeopleFun,4.0,973750,50.0,googleplay
mob_430,Happy Glass,Puzzle,mobile,,https://play-lh.googleusercontent.com/7VJ9701x6LvCdYp5Idd7FHl2b4Botdu0t_NfAn8eXGiyQzpfXVpi4nRQ48jjdvOewyo,Lion Studios,3.0,968677,100.0,googleplay
mob_431,Arena of Valor: 5v5 Arena Game,Action,mobile,,https://play-lh.googleusercontent.com/3Qs6i05oAAUtjzwZCi0AJ9FpxT85w5BWCedIXCrsVKLTGOCcnP2B5yOVoheGSBZpj8z9,Level Infinite,3.0,963507,10.0,googleplay
mob_432,Car Parking Multiplayer,Simulation,mobile,,https://play-lh.googleusercontent.com/86cQqI_vflAIckhMPWltYthLFh4YnemCi5hXm0VCQe4Lbj346-jH3r6uy3lsQtpO9A,olzhass,4.0,961095,50.0,googleplay
mob_433,WordBrain - Free classic word puzzle game,Word,mobile,,https://play-lh.googleusercontent.com/q-fmeX4NRFc5Ph3EfOJPEkjzihYZWNPz2fNVwdaQBL6ex_b5IOdpeYAh0kCJoU4LEw,MAG Interactive,4.0,959675,10.0,googleplay
mob_434,Knife Hit,Arcade,mobile,,https://play-lh.googleusercontent.com/Xi15vMCqH2Ke5ndbpP86LAE2djl58hEpTZvnCF2sKUkd7C9D_x-cOGiR6HhsIOUS9Q,Ketchapp,4.0,955594,100.0,googleplay
mob_435,Happy Mall Story: Sim Game,Simulation,mobile,,https://play-lh.googleusercontent.com/UwJsQuc2309tRQH7l1Govy6VQT9MEgJ3hkptMSev1-zuMb4YCXv39EZSesqM4THCZ8k,Happy Labs,4.0,955109,10.0,googleplay
mob_436,Archery Master 3D,Sports,mobile,,https://play-lh.googleusercontent.com/z5bQsrP0vYpb2aMb5oIHGPNreMpcVTZ8tyN1C-oo4_S9GXoXKH0CE4bQh1iKNwtsds04,TerranDroid,4.0,955057,100.0,googleplay
mob_437,Save The Girl,Casual,mobile,,https://play-lh.googleusercontent.com/38aCDbu6aoCPtQoT6BX3Rif3R4YRasgb6dGm3s7RAu7n6xxgBRn7YskQN8kOLylokg,Lion Studios,3.0,952348,100.0,googleplay
mob_438,Stickman Party: 1 2 3 4 Player Games Free,Arcade,mobile,,https://play-lh.googleusercontent.com/2Z7jpdoMIUukRtNZ22m4tupPl6vjVOYVSoRKG9x8r8q5cEcSVrQEKVoNftK6tyXUkzc,PlayMax Game Studio,4.0,949510,100.0,googleplay
